info_type,short_code,std_code,name
6,|C0161272,0|KR4C016C72,03|P 202612 720.0|2|00720.00| |2001|KOSP
6,|C0170627,0|KR4C017627,00|P 202706 270.0|3|00270.00| |2001|KOSP
6,|C0170628,0|KR4C017628,09|P 202706 280.0|3|00280.00| |2001|KOSP
6,|C0170629,0|KR4C017629,08|P 202706 290.0|3|00290.00| |2001|KOSP
6,|C0170630,0|KR4C017630,05|P 202706 300.0|3|00300.00| |2001|KOSP
6,|C0170631,0|KR4C017631,04|P 202706 310.0|3|00310.00| |2001|KOSP
6,|C0170632,0|KR4C017632,03|P 202706 320.0|3|00320.00| |2001|KOSP
6,|C0170633,0|KR4C017633,02|P 202706 330.0|3|00330.00| |2001|KOSP
6,|C0170634,0|KR4C017634,01|P 202706 340.0|3|00340.00| |2001|KOSP
6,|C0170635,0|KR4C017635,00|P 202706 350.0|3|00350.00| |2001|KOSP
6,|C0170636,0|KR4C017636,09|P 202706 360.0|3|00360.00| |2001|KOSP
6,|C0170637,0|KR4C017637,08|P 202706 370.0|3|00370.00| |2001|KOSP
6,|C0170638,0|KR4C017638,07|P 202706 380.0|3|00380.00| |2001|KOSP
6,|C0170639,0|KR4C017639,06|P 202706 390.0|3|00390.00| |2001|KOSP
6,|C0170640,0|KR4C017640,03|P 202706 400.0|3|00400.00| |2001|KOSP
6,|C0170641,0|KR4C017641,02|P 202706 410.0|3|00410.00| |2001|KOSP
6,|C0170642,0|KR4C017642,01|P 202706 420.0|3|00420.00| |2001|KOSP
6,|C0170643,0|KR4C017643,00|P 202706 430.0|3|00430.00| |2001|KOSP
6,|C0170644,0|KR4C017644,09|P 202706 440.0|3|00440.00| |2001|KOSP
6,|C0170645,0|KR4C017645,08|P 202706 450.0|3|00450.00| |2001|KOSP
6,|C0170646,0|KR4C017646,07|P 202706 460.0|3|00460.00| |2001|KOSP
6,|C0170647,0|KR4C017647,06|P 202706 470.0|3|00470.00| |2001|KOSP
6,|C0170648,0|KR4C017648,05|P 202706 480.0|3|00480.00| |2001|KOSP
6,|C0170649,0|KR4C017649,04|P 202706 490.0|3|00490.00| |2001|KOSP
6,|C0170650,0|KR4C017650,00|P 202706 500.0|3|00500.00| |2001|KOSP
6,|C0170651,0|KR4C017651,09|P 202706 510.0|3|00510.00| |2001|KOSP
6,|C0170652,0|KR4C017652,08|P 202706 520.0|3|00520.00| |2001|KOSP
6,|C0170653,0|KR4C017653,07|P 202706 530.0|3|00530.00| |2001|KOSP
6,|C0170654,0|KR4C017654,06|P 202706 540.0|1|00540.00| |2001|KOSP
6,|C0170655,0|KR4C017655,05|P 202706 550.0|2|00550.00| |2001|KOSP
6,|C0170656,0|KR4C017656,04|P 202706 560.0|2|00560.00| |2001|KOSP
6,|C0170657,0|KR4C017657,03|P 202706 570.0|2|00570.00| |2001|KOSP
6,|C0170658,0|KR4C017658,02|P 202706 580.0|2|00580.00| |2001|KOSP
6,|C0170659,0|KR4C017659,01|P 202706 590.0|2|00590.00| |2001|KOSP
6,|C0170660,0|KR4C017660,08|P 202706 600.0|2|00600.00| |2001|KOSP
6,|C0170661,0|KR4C017661,07|P 202706 610.0|2|00610.00| |2001|KOSP
6,|C0170662,0|KR4C017662,06|P 202706 620.0|2|00620.00| |2001|KOSP
6,|C0170663,0|KR4C017663,05|P 202706 630.0|2|00630.00| |2001|KOSP
6,|C0170664,0|KR4C017664,04|P 202706 640.0|2|00640.00| |2001|KOSP
6,|C0170665,0|KR4C017665,03|P 202706 650.0|2|00650.00| |2001|KOSP
6,|C0170666,0|KR4C017666,02|P 202706 660.0|2|00660.00| |2001|KOSP
6,|C0170667,0|KR4C017667,01|P 202706 670.0|2|00670.00| |2001|KOSP
6,|C0170668,0|KR4C017668,00|P 202706 680.0|2|00680.00| |2001|KOSP
6,|C0170669,0|KR4C017669,09|P 202706 690.0|2|00690.00| |2001|KOSP
6,|C0170670,0|KR4C017670,06|P 202706 700.0|2|00700.00| |2001|KOSP
6,|C0170671,0|KR4C017671,05|P 202706 710.0|2|00710.00| |2001|KOSP
6,|C0170672,0|KR4C017672,04|P 202706 720.0|2|00720.00| |2001|KOSP
6,|C0171218,0|KR4C017C18,09|P 202712 180.0|3|00180.00| |2001|KOSP
6,|C0171219,0|KR4C017C19,08|P 202712 190.0|3|00190.00| |2001|KOSP
6,|C0171220,0|KR4C017C20,05|P 202712 200.0|3|00200.00| |2001|KOSP
6,|C0171221,0|KR4C017C21,04|P 202712 210.0|3|00210.00| |2001|KOSP
6,|C0171222,0|KR4C017C22,03|P 202712 220.0|3|00220.00| |2001|KOSP
6,|C0171223,0|KR4C017C23,02|P 202712 230.0|3|00230.00| |2001|KOSP
6,|C0171224,0|KR4C017C24,01|P 202712 240.0|3|00240.00| |2001|KOSP
6,|C0171225,0|KR4C017C25,00|P 202712 250.0|3|00250.00| |2001|KOSP
6,|C0171226,0|KR4C017C26,09|P 202712 260.0|3|00260.00| |2001|KOSP
6,|C0171227,0|KR4C017C27,08|P 202712 270.0|3|00270.00| |2001|KOSP
6,|C0171228,0|KR4C017C28,07|P 202712 280.0|3|00280.00| |2001|KOSP
6,|C0171229,0|KR4C017C29,06|P 202712 290.0|3|00290.00| |2001|KOSP
6,|C0171230,0|KR4C017C30,03|P 202712 300.0|3|00300.00| |2001|KOSP
6,|C0171231,0|KR4C017C31,02|P 202712 310.0|3|00310.00| |2001|KOSP
6,|C0171232,0|KR4C017C32,01|P 202712 320.0|3|00320.00| |2001|KOSP
6,|C0171233,0|KR4C017C33,00|P 202712 330.0|3|00330.00| |2001|KOSP
6,|C0171234,0|KR4C017C34,09|P 202712 340.0|3|00340.00| |2001|KOSP
6,|C0171235,0|KR4C017C35,08|P 202712 350.0|3|00350.00| |2001|KOSP
6,|C0171236,0|KR4C017C36,07|P 202712 360.0|3|00360.00| |2001|KOSP
6,|C0171237,0|KR4C017C37,06|P 202712 370.0|3|00370.00| |2001|KOSP
6,|C0171238,0|KR4C017C38,05|P 202712 380.0|3|00380.00| |2001|KOSP
6,|C0171239,0|KR4C017C39,04|P 202712 390.0|3|00390.00| |2001|KOSP
6,|C0171240,0|KR4C017C40,01|P 202712 400.0|3|00400.00| |2001|KOSP
6,|C0171241,0|KR4C017C41,00|P 202712 410.0|3|00410.00| |2001|KOSP
6,|C0171242,0|KR4C017C42,09|P 202712 420.0|3|00420.00| |2001|KOSP
6,|C0171243,0|KR4C017C43,08|P 202712 430.0|3|00430.00| |2001|KOSP
6,|C0171244,0|KR4C017C44,07|P 202712 440.0|3|00440.00| |2001|KOSP
6,|C0171245,0|KR4C017C45,06|P 202712 450.0|3|00450.00| |2001|KOSP
6,|C0171246,0|KR4C017C46,05|P 202712 460.0|3|00460.00| |2001|KOSP
6,|C0171247,0|KR4C017C47,04|P 202712 470.0|3|00470.00| |2001|KOSP
6,|C0171248,0|KR4C017C48,03|P 202712 480.0|3|00480.00| |2001|KOSP
6,|C0171249,0|KR4C017C49,02|P 202712 490.0|3|00490.00| |2001|KOSP
6,|C0171250,0|KR4C017C50,08|P 202712 500.0|3|00500.00| |2001|KOSP
6,|C0171251,0|KR4C017C51,07|P 202712 510.0|3|00510.00| |2001|KOSP
6,|C0171252,0|KR4C017C52,06|P 202712 520.0|3|00520.00| |2001|KOSP
6,|C0171253,0|KR4C017C53,05|P 202712 530.0|3|00530.00| |2001|KOSP
6,|C0171254,0|KR4C017C54,04|P 202712 540.0|1|00540.00| |2001|KOSP
6,|C0171255,0|KR4C017C55,03|P 202712 550.0|2|00550.00| |2001|KOSP
6,|C0171256,0|KR4C017C56,02|P 202712 560.0|2|00560.00| |2001|KOSP
6,|C0171257,0|KR4C017C57,01|P 202712 570.0|2|00570.00| |2001|KOSP
6,|C0171258,0|KR4C017C58,00|P 202712 580.0|2|00580.00| |2001|KOSP
6,|C0171259,0|KR4C017C59,09|P 202712 590.0|2|00590.00| |2001|KOSP
6,|C0171260,0|KR4C017C60,06|P 202712 600.0|2|00600.00| |2001|KOSP
6,|C0171261,0|KR4C017C61,05|P 202712 610.0|2|00610.00| |2001|KOSP
6,|C0171262,0|KR4C017C62,04|P 202712 620.0|2|00620.00| |2001|KOSP
6,|C0171263,0|KR4C017C63,03|P 202712 630.0|2|00630.00| |2001|KOSP
6,|C0171264,0|KR4C017C64,02|P 202712 640.0|2|00640.00| |2001|KOSP
6,|C0171265,0|KR4C017C65,01|P 202712 650.0|2|00650.00| |2001|KOSP
6,|C0171266,0|KR4C017C66,00|P 202712 660.0|2|00660.00| |2001|KOSP
6,|C0171267,0|KR4C017C67,09|P 202712 670.0|2|00670.00| |2001|KOSP
6,|C0171268,0|KR4C017C68,08|P 202712 680.0|2|00680.00| |2001|KOSP
6,|C0171269,0|KR4C017C69,07|P 202712 690.0|2|00690.00| |2001|KOSP
6,|C0171270,0|KR4C017C70,04|P 202712 700.0|2|00700.00| |2001|KOSP
6,|C0171271,0|KR4C017C71,03|P 202712 710.0|2|00710.00| |2001|KOSP
6,|C0171272,0|KR4C017C72,02|P 202712 720.0|2|00720.00| |2001|KOSP
E,|C0560134,0|KR4C056134,04|미니P 202601 340.0|3|00340.00| |2001|
E,|C0560134,2|KR4C056134,20|미니P 202601 342.5|3|00342.50| |2001|
E,|C0560134,5|KR4C056134,53|미니P 202601 345.0|3|00345.00| |2001|
E,|C0560134,7|KR4C056134,79|미니P 202601 347.5|3|00347.50| |2001|
E,|C0560135,0|KR4C056135,03|미니P 202601 350.0|3|00350.00| |2001|
E,|C0560135,2|KR4C056135,29|미니P 202601 352.5|3|00352.50| |2001|
E,|C0560135,5|KR4C056135,52|미니P 202601 355.0|3|00355.00| |2001|
E,|C0560135,7|KR4C056135,78|미니P 202601 357.5|3|00357.50| |2001|
E,|C0560136,0|KR4C056136,02|미니P 202601 360.0|3|00360.00| |2001|
E,|C0560136,2|KR4C056136,28|미니P 202601 362.5|3|00362.50| |2001|
E,|C0560136,5|KR4C056136,51|미니P 202601 365.0|3|00365.00| |2001|
E,|C0560136,7|KR4C056136,77|미니P 202601 367.5|3|00367.50| |2001|
E,|C0560137,0|KR4C056137,01|미니P 202601 370.0|3|00370.00| |2001|
E,|C0560137,2|KR4C056137,27|미니P 202601 372.5|3|00372.50| |2001|
E,|C0560137,5|KR4C056137,50|미니P 202601 375.0|3|00375.00| |2001|
E,|C0560137,7|KR4C056137,76|미니P 202601 377.5|3|00377.50| |2001|
E,|C0560138,0|KR4C056138,00|미니P 202601 380.0|3|00380.00| |2001|
E,|C0560138,2|KR4C056138,26|미니P 202601 382.5|3|00382.50| |2001|
E,|C0560138,5|KR4C056138,59|미니P 202601 385.0|3|00385.00| |2001|
E,|C0560138,7|KR4C056138,75|미니P 202601 387.5|3|00387.50| |2001|
E,|C0560139,0|KR4C056139,09|미니P 202601 390.0|3|00390.00| |2001|
E,|C0560139,2|KR4C056139,25|미니P 202601 392.5|3|00392.50| |2001|
E,|C0560139,5|KR4C056139,58|미니P 202601 395.0|3|00395.00| |2001|
E,|C0560139,7|KR4C056139,74|미니P 202601 397.5|3|00397.50| |2001|
E,|C0560140,0|KR4C056140,06|미니P 202601 400.0|3|00400.00| |2001|
E,|C0560140,2|KR4C056140,22|미니P 202601 402.5|3|00402.50| |2001|
E,|C0560140,5|KR4C056140,55|미니P 202601 405.0|3|00405.00| |2001|
E,|C0560140,7|KR4C056140,71|미니P 202601 407.5|3|00407.50| |2001|
E,|C0560141,0|KR4C056141,05|미니P 202601 410.0|3|00410.00| |2001|
E,|C0560141,2|KR4C056141,21|미니P 202601 412.5|3|00412.50| |2001|
E,|C0560141,5|KR4C056141,54|미니P 202601 415.0|3|00415.00| |2001|
E,|C0560141,7|KR4C056141,70|미니P 202601 417.5|3|00417.50| |2001|
E,|C0560142,0|KR4C056142,04|미니P 202601 420.0|3|00420.00| |2001|
E,|C0560142,2|KR4C056142,20|미니P 202601 422.5|3|00422.50| |2001|
E,|C0560142,5|KR4C056142,53|미니P 202601 425.0|3|00425.00| |2001|
E,|C0560142,7|KR4C056142,79|미니P 202601 427.5|3|00427.50| |2001|
E,|C0560143,0|KR4C056143,03|미니P 202601 430.0|3|00430.00| |2001|
E,|C0560143,2|KR4C056143,29|미니P 202601 432.5|3|00432.50| |2001|
E,|C0560143,5|KR4C056143,52|미니P 202601 435.0|3|00435.00| |2001|
E,|C0560143,7|KR4C056143,78|미니P 202601 437.5|3|00437.50| |2001|
E,|C0560144,0|KR4C056144,02|미니P 202601 440.0|3|00440.00| |2001|
E,|C0560144,2|KR4C056144,28|미니P 202601 442.5|3|00442.50| |2001|
E,|C0560144,5|KR4C056144,51|미니P 202601 445.0|3|00445.00| |2001|
E,|C0560144,7|KR4C056144,77|미니P 202601 447.5|3|00447.50| |2001|
E,|C0560145,0|KR4C056145,01|미니P 202601 450.0|3|00450.00| |2001|
E,|C0560145,2|KR4C056145,27|미니P 202601 452.5|3|00452.50| |2001|
E,|C0560145,5|KR4C056145,50|미니P 202601 455.0|3|00455.00| |2001|
E,|C0560145,7|KR4C056145,76|미니P 202601 457.5|3|00457.50| |2001|
E,|C0560146,0|KR4C056146,00|미니P 202601 460.0|3|00460.00| |2001|
E,|C0560146,2|KR4C056146,26|미니P 202601 462.5|3|00462.50| |2001|
E,|C0560146,5|KR4C056146,59|미니P 202601 465.0|3|00465.00| |2001|
E,|C0560146,7|KR4C056146,75|미니P 202601 467.5|3|00467.50| |2001|
E,|C0560147,0|KR4C056147,09|미니P 202601 470.0|3|00470.00| |2001|
E,|C0560147,2|KR4C056147,25|미니P 202601 472.5|3|00472.50| |2001|
E,|C0560147,5|KR4C056147,58|미니P 202601 475.0|3|00475.00| |2001|
E,|C0560147,7|KR4C056147,74|미니P 202601 477.5|3|00477.50| |2001|
E,|C0560148,0|KR4C056148,08|미니P 202601 480.0|3|00480.00| |2001|
E,|C0560148,2|KR4C056148,24|미니P 202601 482.5|3|00482.50| |2001|
E,|C0560148,5|KR4C056148,57|미니P 202601 485.0|3|00485.00| |2001|
E,|C0560148,7|KR4C056148,73|미니P 202601 487.5|3|00487.50| |2001|
E,|C0560149,0|KR4C056149,07|미니P 202601 490.0|3|00490.00| |2001|
E,|C0560149,2|KR4C056149,23|미니P 202601 492.5|3|00492.50| |2001|
E,|C0560149,5|KR4C056149,56|미니P 202601 495.0|3|00495.00| |2001|
E,|C0560149,7|KR4C056149,72|미니P 202601 497.5|3|00497.50| |2001|
E,|C0560150,0|KR4C056150,03|미니P 202601 500.0|3|00500.00| |2001|
E,|C0560150,2|KR4C056150,29|미니P 202601 502.5|3|00502.50| |2001|
E,|C0560150,5|KR4C056150,52|미니P 202601 505.0|3|00505.00| |2001|
E,|C0560150,7|KR4C056150,78|미니P 202601 507.5|3|00507.50| |2001|
E,|C0560151,0|KR4C056151,02|미니P 202601 510.0|3|00510.00| |2001|
E,|C0560151,2|KR4C056151,28|미니P 202601 512.5|3|00512.50| |2001|
E,|C0560151,5|KR4C056151,51|미니P 202601 515.0|3|00515.00| |2001|
E,|C0560151,7|KR4C056151,77|미니P 202601 517.5|3|00517.50| |2001|
E,|C0560152,0|KR4C056152,01|미니P 202601 520.0|3|00520.00| |2001|
E,|C0560152,2|KR4C056152,27|미니P 202601 522.5|3|00522.50| |2001|
E,|C0560152,5|KR4C056152,50|미니P 202601 525.0|3|00525.00| |2001|
E,|C0560152,7|KR4C056152,76|미니P 202601 527.5|3|00527.50| |2001|
E,|C0560153,0|KR4C056153,00|미니P 202601 530.0|3|00530.00| |2001|
E,|C0560153,2|KR4C056153,26|미니P 202601 532.5|3|00532.50| |2001|
E,|C0560153,5|KR4C056153,59|미니P 202601 535.0|3|00535.00| |2001|
E,|C0560153,7|KR4C056153,75|미니P 202601 537.5|3|00537.50| |2001|
E,|C0560154,0|KR4C056154,09|미니P 202601 540.0|1|00540.00| |2001|
E,|C0560154,2|KR4C056154,25|미니P 202601 542.5|2|00542.50| |2001|
E,|C0560154,5|KR4C056154,58|미니P 202601 545.0|2|00545.00| |2001|
E,|C0560154,7|KR4C056154,74|미니P 202601 547.5|2|00547.50| |2001|
E,|C0560155,0|KR4C056155,08|미니P 202601 550.0|2|00550.00| |2001|
E,|C0560155,2|KR4C056155,24|미니P 202601 552.5|2|00552.50| |2001|
E,|C0560155,5|KR4C056155,57|미니P 202601 555.0|2|00555.00| |2001|
E,|C0560155,7|KR4C056155,73|미니P 202601 557.5|2|00557.50| |2001|
E,|C0560156,0|KR4C056156,07|미니P 202601 560.0|2|00560.00| |2001|
E,|C0560156,2|KR4C056156,23|미니P 202601 562.5|2|00562.50| |2001|
E,|C0560156,5|KR4C056156,56|미니P 202601 565.0|2|00565.00| |2001|
E,|C0560156,7|KR4C056156,72|미니P 202601 567.5|2|00567.50| |2001|
E,|C0560157,0|KR4C056157,06|미니P 202601 570.0|2|00570.00| |2001|
E,|C0560157,2|KR4C056157,22|미니P 202601 572.5|2|00572.50| |2001|
E,|C0560157,5|KR4C056157,55|미니P 202601 575.0|2|00575.00| |2001|
E,|C0560157,7|KR4C056157,71|미니P 202601 577.5|2|00577.50| |2001|
E,|C0560158,0|KR4C056158,05|미니P 202601 580.0|2|00580.00| |2001|
E,|C0560158,2|KR4C056158,21|미니P 202601 582.5|2|00582.50| |2001|
E,|C0560158,5|KR4C056158,54|미니P 202601 585.0|2|00585.00| |2001|
E,|C0560158,7|KR4C056158,70|미니P 202601 587.5|2|00587.50| |2001|
E,|C0560159,0|KR4C056159,04|미니P 202601 590.0|2|00590.00| |2001|
E,|C0560159,2|KR4C056159,20|미니P 202601 592.5|2|00592.50| |2001|
E,|C0560159,5|KR4C056159,53|미니P 202601 595.0|2|00595.00| |2001|
E,|C0560159,7|KR4C056159,79|미니P 202601 597.5|2|00597.50| |2001|
E,|C0560160,0|KR4C056160,01|미니P 202601 600.0|2|00600.00| |2001|
E,|C0560160,2|KR4C056160,27|미니P 202601 602.5|2|00602.50| |2001|
E,|C0560160,5|KR4C056160,50|미니P 202601 605.0|2|00605.00| |2001|
E,|C0560160,7|KR4C056160,76|미니P 202601 607.5|2|00607.50| |2001|
E,|C0560161,0|KR4C056161,00|미니P 202601 610.0|2|00610.00| |2001|
E,|C0560161,2|KR4C056161,26|미니P 202601 612.5|2|00612.50| |2001|
E,|C0560161,5|KR4C056161,59|미니P 202601 615.0|2|00615.00| |2001|
E,|C0560161,7|KR4C056161,75|미니P 202601 617.5|2|00617.50| |2001|
E,|C0560162,0|KR4C056162,09|미니P 202601 620.0|2|00620.00| |2001|
E,|C0560162,2|KR4C056162,25|미니P 202601 622.5|2|00622.50| |2001|
E,|C0560162,5|KR4C056162,58|미니P 202601 625.0|2|00625.00| |2001|
E,|C0560162,7|KR4C056162,74|미니P 202601 627.5|2|00627.50| |2001|
E,|C0560163,0|KR4C056163,08|미니P 202601 630.0|2|00630.00| |2001|
E,|C0560163,2|KR4C056163,24|미니P 202601 632.5|2|00632.50| |2001|
E,|C0560163,5|KR4C056163,57|미니P 202601 635.0|2|00635.00| |2001|
E,|C0560163,7|KR4C056163,73|미니P 202601 637.5|2|00637.50| |2001|
E,|C0560164,0|KR4C056164,07|미니P 202601 640.0|2|00640.00| |2001|
E,|C0560164,2|KR4C056164,23|미니P 202601 642.5|2|00642.50| |2001|
E,|C0560164,5|KR4C056164,56|미니P 202601 645.0|2|00645.00| |2001|
E,|C0560164,7|KR4C056164,72|미니P 202601 647.5|2|00647.50| |2001|
E,|C0560165,0|KR4C056165,06|미니P 202601 650.0|2|00650.00| |2001|
E,|C0560165,2|KR4C056165,22|미니P 202601 652.5|2|00652.50| |2001|
E,|C0560165,5|KR4C056165,55|미니P 202601 655.0|2|00655.00| |2001|
E,|C0560165,7|KR4C056165,71|미니P 202601 657.5|2|00657.50| |2001|
E,|C0560166,0|KR4C056166,05|미니P 202601 660.0|2|00660.00| |2001|
E,|C0560166,2|KR4C056166,21|미니P 202601 662.5|2|00662.50| |2001|
E,|C0560166,5|KR4C056166,54|미니P 202601 665.0|2|00665.00| |2001|
E,|C0560166,7|KR4C056166,70|미니P 202601 667.5|2|00667.50| |2001|
E,|C0560167,0|KR4C056167,04|미니P 202601 670.0|2|00670.00| |2001|
E,|C0560167,2|KR4C056167,20|미니P 202601 672.5|2|00672.50| |2001|
E,|C0560167,5|KR4C056167,53|미니P 202601 675.0|2|00675.00| |2001|
E,|C0560167,7|KR4C056167,79|미니P 202601 677.5|2|00677.50| |2001|
E,|C0560168,0|KR4C056168,03|미니P 202601 680.0|2|00680.00| |2001|
E,|C0560234,5|KR4C056234,52|미니P 202602 345.0|3|00345.00| |2001|
E,|C0560234,7|KR4C056234,78|미니P 202602 347.5|3|00347.50| |2001|
E,|C0560235,0|KR4C056235,02|미니P 202602 350.0|3|00350.00| |2001|
E,|C0560235,2|KR4C056235,28|미니P 202602 352.5|3|00352.50| |2001|
E,|C0560235,5|KR4C056235,51|미니P 202602 355.0|3|00355.00| |2001|
E,|C0560235,7|KR4C056235,77|미니P 202602 357.5|3|00357.50| |2001|
E,|C0560236,0|KR4C056236,01|미니P 202602 360.0|3|00360.00| |2001|
E,|C0560236,2|KR4C056236,27|미니P 202602 362.5|3|00362.50| |2001|
E,|C0560236,5|KR4C056236,50|미니P 202602 365.0|3|00365.00| |2001|
E,|C0560236,7|KR4C056236,76|미니P 202602 367.5|3|00367.50| |2001|
E,|C0560237,0|KR4C056237,00|미니P 202602 370.0|3|00370.00| |2001|
E,|C0560237,2|KR4C056237,26|미니P 202602 372.5|3|00372.50| |2001|
E,|C0560237,5|KR4C056237,59|미니P 202602 375.0|3|00375.00| |2001|
E,|C0560237,7|KR4C056237,75|미니P 202602 377.5|3|00377.50| |2001|
E,|C0560238,0|KR4C056238,09|미니P 202602 380.0|3|00380.00| |2001|
E,|C0560238,2|KR4C056238,25|미니P 202602 382.5|3|00382.50| |2001|
E,|C0560238,5|KR4C056238,58|미니P 202602 385.0|3|00385.00| |2001|
E,|C0560238,7|KR4C056238,74|미니P 202602 387.5|3|00387.50| |2001|
E,|C0560239,0|KR4C056239,08|미니P 202602 390.0|3|00390.00| |2001|
E,|C0560239,2|KR4C056239,24|미니P 202602 392.5|3|00392.50| |2001|
E,|C0560239,5|KR4C056239,57|미니P 202602 395.0|3|00395.00| |2001|
E,|C0560239,7|KR4C056239,73|미니P 202602 397.5|3|00397.50| |2001|
E,|C0560240,0|KR4C056240,05|미니P 202602 400.0|3|00400.00| |2001|
E,|C0560240,2|KR4C056240,21|미니P 202602 402.5|3|00402.50| |2001|
E,|C0560240,5|KR4C056240,54|미니P 202602 405.0|3|00405.00| |2001|
E,|C0560240,7|KR4C056240,70|미니P 202602 407.5|3|00407.50| |2001|
E,|C0560241,0|KR4C056241,04|미니P 202602 410.0|3|00410.00| |2001|
E,|C0560241,2|KR4C056241,20|미니P 202602 412.5|3|00412.50| |2001|
E,|C0560241,5|KR4C056241,53|미니P 202602 415.0|3|00415.00| |2001|
E,|C0560241,7|KR4C056241,79|미니P 202602 417.5|3|00417.50| |2001|
E,|C0560242,0|KR4C056242,03|미니P 202602 420.0|3|00420.00| |2001|
E,|C0560242,2|KR4C056242,29|미니P 202602 422.5|3|00422.50| |2001|
E,|C0560242,5|KR4C056242,52|미니P 202602 425.0|3|00425.00| |2001|
E,|C0560242,7|KR4C056242,78|미니P 202602 427.5|3|00427.50| |2001|
E,|C0560243,0|KR4C056243,02|미니P 202602 430.0|3|00430.00| |2001|
E,|C0560243,2|KR4C056243,28|미니P 202602 432.5|3|00432.50| |2001|
E,|C0560243,5|KR4C056243,51|미니P 202602 435.0|3|00435.00| |2001|
E,|C0560243,7|KR4C056243,77|미니P 202602 437.5|3|00437.50| |2001|
E,|C0560244,0|KR4C056244,01|미니P 202602 440.0|3|00440.00| |2001|
E,|C0560244,2|KR4C056244,27|미니P 202602 442.5|3|00442.50| |2001|
E,|C0560244,5|KR4C056244,50|미니P 202602 445.0|3|00445.00| |2001|
E,|C0560244,7|KR4C056244,76|미니P 202602 447.5|3|00447.50| |2001|
E,|C0560245,0|KR4C056245,00|미니P 202602 450.0|3|00450.00| |2001|
E,|C0560245,2|KR4C056245,26|미니P 202602 452.5|3|00452.50| |2001|
E,|C0560245,5|KR4C056245,59|미니P 202602 455.0|3|00455.00| |2001|
E,|C0560245,7|KR4C056245,75|미니P 202602 457.5|3|00457.50| |2001|
E,|C0560246,0|KR4C056246,09|미니P 202602 460.0|3|00460.00| |2001|
E,|C0560246,2|KR4C056246,25|미니P 202602 462.5|3|00462.50| |2001|
E,|C0560246,5|KR4C056246,58|미니P 202602 465.0|3|00465.00| |2001|
E,|C0560246,7|KR4C056246,74|미니P 202602 467.5|3|00467.50| |2001|
E,|C0560247,0|KR4C056247,08|미니P 202602 470.0|3|00470.00| |2001|
E,|C0560247,2|KR4C056247,24|미니P 202602 472.5|3|00472.50| |2001|
E,|C0560247,5|KR4C056247,57|미니P 202602 475.0|3|00475.00| |2001|
E,|C0560247,7|KR4C056247,73|미니P 202602 477.5|3|00477.50| |2001|
E,|C0560248,0|KR4C056248,07|미니P 202602 480.0|3|00480.00| |2001|
E,|C0560248,2|KR4C056248,23|미니P 202602 482.5|3|00482.50| |2001|
E,|C0560248,5|KR4C056248,56|미니P 202602 485.0|3|00485.00| |2001|
E,|C0560248,7|KR4C056248,72|미니P 202602 487.5|3|00487.50| |2001|
E,|C0560249,0|KR4C056249,06|미니P 202602 490.0|3|00490.00| |2001|
E,|C0560249,2|KR4C056249,22|미니P 202602 492.5|3|00492.50| |2001|
E,|C0560249,5|KR4C056249,55|미니P 202602 495.0|3|00495.00| |2001|
E,|C0560249,7|KR4C056249,71|미니P 202602 497.5|3|00497.50| |2001|
E,|C0560250,0|KR4C056250,02|미니P 202602 500.0|3|00500.00| |2001|
E,|C0560250,2|KR4C056250,28|미니P 202602 502.5|3|00502.50| |2001|
E,|C0560250,5|KR4C056250,51|미니P 202602 505.0|3|00505.00| |2001|
E,|C0560250,7|KR4C056250,77|미니P 202602 507.5|3|00507.50| |2001|
E,|C0560251,0|KR4C056251,01|미니P 202602 510.0|3|00510.00| |2001|
E,|C0560251,2|KR4C056251,27|미니P 202602 512.5|3|00512.50| |2001|
E,|C0560251,5|KR4C056251,50|미니P 202602 515.0|3|00515.00| |2001|
E,|C0560251,7|KR4C056251,76|미니P 202602 517.5|3|00517.50| |2001|
E,|C0560252,0|KR4C056252,00|미니P 202602 520.0|3|00520.00| |2001|
E,|C0560252,2|KR4C056252,26|미니P 202602 522.5|3|00522.50| |2001|
E,|C0560252,5|KR4C056252,59|미니P 202602 525.0|3|00525.00| |2001|
E,|C0560252,7|KR4C056252,75|미니P 202602 527.5|3|00527.50| |2001|
E,|C0560253,0|KR4C056253,09|미니P 202602 530.0|3|00530.00| |2001|
E,|C0560253,2|KR4C056253,25|미니P 202602 532.5|3|00532.50| |2001|
E,|C0560253,5|KR4C056253,58|미니P 202602 535.0|3|00535.00| |2001|
E,|C0560253,7|KR4C056253,74|미니P 202602 537.5|3|00537.50| |2001|
E,|C0560254,0|KR4C056254,08|미니P 202602 540.0|1|00540.00| |2001|
E,|C0560254,2|KR4C056254,24|미니P 202602 542.5|2|00542.50| |2001|
E,|C0560254,5|KR4C056254,57|미니P 202602 545.0|2|00545.00| |2001|
E,|C0560254,7|KR4C056254,73|미니P 202602 547.5|2|00547.50| |2001|
E,|C0560255,0|KR4C056255,07|미니P 202602 550.0|2|00550.00| |2001|
E,|C0560255,2|KR4C056255,23|미니P 202602 552.5|2|00552.50| |2001|
E,|C0560255,5|KR4C056255,56|미니P 202602 555.0|2|00555.00| |2001|
E,|C0560255,7|KR4C056255,72|미니P 202602 557.5|2|00557.50| |2001|
E,|C0560256,0|KR4C056256,06|미니P 202602 560.0|2|00560.00| |2001|
