info_type,short_code,std_code,name
5,|BBY60200,2|KR4BBY6200,"22|LG이노텍   C 202602   240,000(  10)|3"
5,|BBY60200,3|KR4BBY6200,"30|LG이노텍   C 202602   250,000(  10)|3"
5,|BBY60200,4|KR4BBY6200,"48|LG이노텍   C 202602   260,000(  10)|3"
5,|BBY60200,5|KR4BBY6200,"55|LG이노텍   C 202602   270,000(  10)|3"
5,|BBY60200,6|KR4BBY6200,"63|LG이노텍   C 202602   280,000(  10)|3"
5,|BBY60200,7|KR4BBY6200,"71|LG이노텍   C 202602   290,000(  10)|3"
5,|BBY60201,1|KR4BBY6201,"13|LG이노텍   C 202602   200,000(  10)|2"
5,|BBY60201,2|KR4BBY6201,"21|LG이노텍   C 202602   220,000(  10)|2"
5,|BBY60201,5|KR4BBY6201,"54|LG이노텍   C 202602   210,000(  10)|2"
5,|BBY60201,8|KR4BBY6201,"88|LG이노텍   C 202602   195,000(  10)|2"
5,|BBY60300,2|KR4BBY6300,"21|LG이노텍   C 202603   240,000(  10)|1"
5,|BBY60300,6|KR4BBY6300,"62|LG이노텍   C 202603   280,000(  10)|3"
5,|BBY60301,1|KR4BBY6301,"12|LG이노텍   C 202603   200,000(  10)|2"
5,|BBY60301,7|KR4BBY6301,"79|LG이노텍   C 202603   180,000(  10)|2"
5,|BBY60302,1|KR4BBY6302,"11|LG이노텍   C 202603   160,000(  10)|2"
5,|BBY60302,5|KR4BBY6302,"52|LG이노텍   C 202603   140,000(  10)|2"
5,|BBY60303,1|KR4BBY6303,"10|LG이노텍   C 202603   120,000(  10)|2"
5,|BBY60303,5|KR4BBY6303,"51|LG이노텍   C 202603   100,000(  10)|2"
5,|BBY60600,2|KR4BBY6600,"28|LG이노텍   C 202606   240,000(  10)|1"
5,|BBY60600,6|KR4BBY6600,"69|LG이노텍   C 202606   280,000(  10)|3"
5,|BBY60601,1|KR4BBY6601,"19|LG이노텍   C 202606   200,000(  10)|2"
5,|BBY60601,7|KR4BBY6601,"76|LG이노텍   C 202606   180,000(  10)|2"
5,|BBY60602,1|KR4BBY6602,"18|LG이노텍   C 202606   160,000(  10)|2"
5,|BBY60602,5|KR4BBY6602,"59|LG이노텍   C 202606   140,000(  10)|2"
5,|BBY60603,1|KR4BBY6603,"17|LG이노텍   C 202606   120,000(  10)|2"
5,|BBY60900,2|KR4BBY6900,"25|LG이노텍   C 202609   240,000(  10)|1"
5,|BBY60900,6|KR4BBY6900,"66|LG이노텍   C 202609   280,000(  10)|3"
5,|BBY60901,1|KR4BBY6901,"16|LG이노텍   C 202609   200,000(  10)|2"
5,|BBY60901,7|KR4BBY6901,"73|LG이노텍   C 202609   180,000(  10)|2"
5,|BBY60902,1|KR4BBY6902,"15|LG이노텍   C 202609   160,000(  10)|2"
5,|BBY60902,5|KR4BBY6902,"56|LG이노텍   C 202609   140,000(  10)|2"
5,|BC560101,0|KR4BC56101,"09|삼성SDS    C 202601   220,000(  10)|3"
5,|BC560101,5|KR4BC56101,"58|삼성SDS    C 202601   200,000(  10)|3"
5,|BC560101,7|KR4BC56101,"74|삼성SDS    C 202601   190,000(  10)|3"
5,|BC560101,8|KR4BC56101,"82|삼성SDS    C 202601   210,000(  10)|3"
5,|BC560101,9|KR4BC56101,"90|삼성SDS    C 202601   180,000(  10)|3"
5,|BC560102,0|KR4BC56102,"08|삼성SDS    C 202601   195,000(  10)|3"
5,|BC560102,1|KR4BC56102,"16|삼성SDS    C 202601   170,000(  10)|1"
5,|BC560102,2|KR4BC56102,"24|삼성SDS    C 202601   185,000(  10)|3"
5,|BC560102,3|KR4BC56102,"32|삼성SDS    C 202601   160,000(  10)|2"
5,|BC560102,4|KR4BC56102,"40|삼성SDS    C 202601   175,000(  10)|3"
5,|BC560102,5|KR4BC56102,"57|삼성SDS    C 202601   150,000(  10)|2"
5,|BC560102,6|KR4BC56102,"65|삼성SDS    C 202601   165,000(  10)|2"
5,|BC560102,7|KR4BC56102,"73|삼성SDS    C 202601   155,000(  10)|2"
5,|BC560103,0|KR4BC56103,"07|삼성SDS    C 202601   145,000(  10)|2"
5,|BC560201,7|KR4BC56201,"73|삼성SDS    C 202602   190,000(  10)|3"
5,|BC560201,9|KR4BC56201,"99|삼성SDS    C 202602   180,000(  10)|3"
5,|BC560202,0|KR4BC56202,"07|삼성SDS    C 202602   195,000(  10)|3"
5,|BC560202,1|KR4BC56202,"15|삼성SDS    C 202602   170,000(  10)|1"
5,|BC560202,2|KR4BC56202,"23|삼성SDS    C 202602   185,000(  10)|3"
5,|BC560202,3|KR4BC56202,"31|삼성SDS    C 202602   160,000(  10)|2"
5,|BC560202,4|KR4BC56202,"49|삼성SDS    C 202602   175,000(  10)|3"
5,|BC560202,5|KR4BC56202,"56|삼성SDS    C 202602   150,000(  10)|2"
5,|BC560202,6|KR4BC56202,"64|삼성SDS    C 202602   165,000(  10)|2"
5,|BC560202,7|KR4BC56202,"72|삼성SDS    C 202602   155,000(  10)|2"
5,|BC560203,0|KR4BC56203,"06|삼성SDS    C 202602   145,000(  10)|2"
5,|BC560301,1|KR4BC56301,"15|삼성SDS    C 202603   240,000(  10)|3"
5,|BC560301,5|KR4BC56301,"56|삼성SDS    C 202603   200,000(  10)|3"
5,|BC560301,9|KR4BC56301,"98|삼성SDS    C 202603   180,000(  10)|3"
5,|BC560302,3|KR4BC56302,"30|삼성SDS    C 202603   160,000(  10)|1"
5,|BC560302,9|KR4BC56302,"97|삼성SDS    C 202603   140,000(  10)|2"
5,|BC560303,1|KR4BC56303,"13|삼성SDS    C 202603   120,000(  10)|2"
5,|BC560303,5|KR4BC56303,"54|삼성SDS    C 202603   100,000(  10)|2"
5,|BC560303,9|KR4BC56303,"96|삼성SDS    C 202603    92,000(  10)|2"
5,|BC560601,1|KR4BC56601,"12|삼성SDS    C 202606   240,000(  10)|3"
5,|BC560601,5|KR4BC56601,"53|삼성SDS    C 202606   200,000(  10)|3"
5,|BC560601,9|KR4BC56601,"95|삼성SDS    C 202606   180,000(  10)|3"
5,|BC560602,3|KR4BC56602,"37|삼성SDS    C 202606   160,000(  10)|1"
5,|BC560602,9|KR4BC56602,"94|삼성SDS    C 202606   140,000(  10)|2"
5,|BC560603,1|KR4BC56603,"10|삼성SDS    C 202606   120,000(  10)|2"
5,|BC560901,5|KR4BC56901,"50|삼성SDS    C 202609   200,000(  10)|3"
5,|BC560901,9|KR4BC56901,"92|삼성SDS    C 202609   180,000(  10)|3"
5,|BC560902,3|KR4BC56902,"34|삼성SDS    C 202609   160,000(  10)|1"
5,|BC560902,9|KR4BC56902,"91|삼성SDS    C 202609   140,000(  10)|2"
5,|BC660103,9|KR4BC66103,"97|아모레퍼시 C 202601   150,000(  10)|3"
5,|BC660104,1|KR4BC66104,"13|아모레퍼시 C 202601   140,000(  10)|3"
5,|BC660104,2|KR4BC66104,"21|아모레퍼시 C 202601   145,000(  10)|3"
5,|BC660104,3|KR4BC66104,"39|아모레퍼시 C 202601   155,000(  10)|3"
5,|BC660104,4|KR4BC66104,"47|아모레퍼시 C 202601   120,000(  10)|2"
5,|BC660104,5|KR4BC66104,"54|아모레퍼시 C 202601   130,000(  10)|2"
5,|BC660104,6|KR4BC66104,"62|아모레퍼시 C 202601   135,000(  10)|1"
5,|BC660104,7|KR4BC66104,"70|아모레퍼시 C 202601   110,000(  10)|2"
5,|BC660104,8|KR4BC66104,"88|아모레퍼시 C 202601   125,000(  10)|2"
5,|BC660104,9|KR4BC66104,"96|아모레퍼시 C 202601   100,000(  10)|2"
5,|BC660105,0|KR4BC66105,"04|아모레퍼시 C 202601   115,000(  10)|2"
5,|BC660105,2|KR4BC66105,"20|아모레퍼시 C 202601   105,000(  10)|2"
5,|BC660105,4|KR4BC66105,"46|아모레퍼시 C 202601    98,000(  10)|2"
5,|BC660203,9|KR4BC66203,"96|아모레퍼시 C 202602   150,000(  10)|3"
5,|BC660204,1|KR4BC66204,"12|아모레퍼시 C 202602   140,000(  10)|3"
5,|BC660204,2|KR4BC66204,"20|아모레퍼시 C 202602   145,000(  10)|3"
5,|BC660204,3|KR4BC66204,"38|아모레퍼시 C 202602   155,000(  10)|3"
5,|BC660204,4|KR4BC66204,"46|아모레퍼시 C 202602   120,000(  10)|2"
5,|BC660204,5|KR4BC66204,"53|아모레퍼시 C 202602   130,000(  10)|2"
5,|BC660204,6|KR4BC66204,"61|아모레퍼시 C 202602   135,000(  10)|1"
5,|BC660204,7|KR4BC66204,"79|아모레퍼시 C 202602   110,000(  10)|2"
5,|BC660204,8|KR4BC66204,"87|아모레퍼시 C 202602   125,000(  10)|2"
5,|BC660205,0|KR4BC66205,"03|아모레퍼시 C 202602   115,000(  10)|2"
5,|BC660205,2|KR4BC66205,"29|아모레퍼시 C 202602   105,000(  10)|2"
5,|BC660303,7|KR4BC66303,"79|아모레퍼시 C 202603   160,000(  10)|3"
5,|BC660304,1|KR4BC66304,"11|아모레퍼시 C 202603   140,000(  10)|1"
5,|BC660304,4|KR4BC66304,"45|아모레퍼시 C 202603   120,000(  10)|2"
5,|BC660304,9|KR4BC66304,"94|아모레퍼시 C 202603   100,000(  10)|2"
5,|BC660305,3|KR4BC66305,"36|아모레퍼시 C 202603    92,000(  10)|2"
5,|BC660603,7|KR4BC66603,"76|아모레퍼시 C 202606   160,000(  10)|3"
5,|BC660604,1|KR4BC66604,"18|아모레퍼시 C 202606   140,000(  10)|1"
5,|BC660604,4|KR4BC66604,"42|아모레퍼시 C 202606   120,000(  10)|2"
5,|BC660604,9|KR4BC66604,"91|아모레퍼시 C 202606   100,000(  10)|2"
5,|BC660903,7|KR4BC66903,"73|아모레퍼시 C 202609   160,000(  10)|3"
5,|BC660904,1|KR4BC66904,"15|아모레퍼시 C 202609   140,000(  10)|1"
5,|BC660904,4|KR4BC66904,"49|아모레퍼시 C 202609   120,000(  10)|2"
5,|BC660904,9|KR4BC66904,"98|아모레퍼시 C 202609   100,000(  10)|2"
5,|BC860100,6|KR4BC86100,"64|삼성물산   C 202601   175,000(  10)|2"
5,|BC860100,7|KR4BC86100,"72|삼성물산   C 202601   180,000(  10)|2"
5,|BC860100,8|KR4BC86100,"80|삼성물산   C 202601   185,000(  10)|2"
5,|BC860100,9|KR4BC86100,"98|삼성물산   C 202601   190,000(  10)|2"
5,|BC860101,2|KR4BC86101,"22|삼성물산   C 202601   200,000(  10)|2"
5,|BC860101,3|KR4BC86101,"30|삼성물산   C 202601   220,000(  10)|1"
5,|BC860102,2|KR4BC86102,"21|삼성물산   C 202601   195,000(  10)|2"
5,|BC860102,3|KR4BC86102,"39|삼성물산   C 202601   240,000(  10)|3"
5,|BC860104,3|KR4BC86104,"37|삼성물산   C 202601   210,000(  10)|2"
5,|BC860104,4|KR4BC86104,"45|삼성물산   C 202601   230,000(  10)|3"
5,|BC860104,5|KR4BC86104,"52|삼성물산   C 202601   250,000(  10)|3"
5,|BC860104,6|KR4BC86104,"60|삼성물산   C 202601   260,000(  10)|3"
5,|BC860104,7|KR4BC86104,"78|삼성물산   C 202601   270,000(  10)|3"
5,|BC860200,8|KR4BC86200,"89|삼성물산   C 202602   185,000(  10)|2"
5,|BC860200,9|KR4BC86200,"97|삼성물산   C 202602   190,000(  10)|2"
5,|BC860201,2|KR4BC86201,"21|삼성물산   C 202602   200,000(  10)|2"
5,|BC860201,3|KR4BC86201,"39|삼성물산   C 202602   220,000(  10)|1"
5,|BC860202,2|KR4BC86202,"20|삼성물산   C 202602   195,000(  10)|2"
5,|BC860202,3|KR4BC86202,"38|삼성물산   C 202602   240,000(  10)|3"
5,|BC860204,3|KR4BC86204,"36|삼성물산   C 202602   210,000(  10)|2"
5,|BC860204,4|KR4BC86204,"44|삼성물산   C 202602   230,000(  10)|3"
5,|BC860204,5|KR4BC86204,"51|삼성물산   C 202602   250,000(  10)|3"
5,|BC860204,6|KR4BC86204,"69|삼성물산   C 202602   260,000(  10)|3"
5,|BC860204,7|KR4BC86204,"77|삼성물산   C 202602   270,000(  10)|3"
5,|BC860300,3|KR4BC86300,"39|삼성물산   C 202603   160,000(  10)|2"
5,|BC860300,7|KR4BC86300,"70|삼성물산   C 202603   180,000(  10)|2"
5,|BC860301,1|KR4BC86301,"12|삼성물산   C 202603   140,000(  10)|2"
5,|BC860301,2|KR4BC86301,"20|삼성물산   C 202603   200,000(  10)|1"
5,|BC860301,5|KR4BC86301,"53|삼성물산   C 202603   120,000(  10)|2"
5,|BC860301,9|KR4BC86301,"95|삼성물산   C 202603   100,000(  10)|2"
5,|BC860302,3|KR4BC86302,"37|삼성물산   C 202603   240,000(  10)|3"
5,|BC860302,5|KR4BC86302,"52|삼성물산   C 202603    92,000(  10)|2"
5,|BC860304,8|KR4BC86304,"84|삼성물산   C 202603   280,000(  10)|3"
5,|BC860600,3|KR4BC86600,"36|삼성물산   C 202606   160,000(  10)|2"
5,|BC860600,7|KR4BC86600,"77|삼성물산   C 202606   180,000(  10)|2"
5,|BC860601,1|KR4BC86601,"19|삼성물산   C 202606   140,000(  10)|2"
5,|BC860601,2|KR4BC86601,"27|삼성물산   C 202606   200,000(  10)|1"
5,|BC860602,3|KR4BC86602,"34|삼성물산   C 202606   240,000(  10)|3"
5,|BC860604,8|KR4BC86604,"81|삼성물산   C 202606   280,000(  10)|3"
5,|BC860900,3|KR4BC86900,"33|삼성물산   C 202609   160,000(  10)|2"
5,|BC860900,7|KR4BC86900,"74|삼성물산   C 202609   180,000(  10)|2"
5,|BC860901,2|KR4BC86901,"24|삼성물산   C 202609   200,000(  10)|1"
5,|BC860902,3|KR4BC86902,"31|삼성물산   C 202609   240,000(  10)|3"
5,|BC860904,8|KR4BC86904,"88|삼성물산   C 202609   280,000(  10)|3"
5,|BCB60102,0|KR4BCB6102,"01|한화솔루션 C 202601    38,000(  10)|3"
5,|BCB60102,2|KR4BCB6102,"27|한화솔루션 C 202601    36,000(  10)|3"
5,|BCB60102,3|KR4BCB6102,"35|한화솔루션 C 202601    39,000(  10)|3"
5,|BCB60102,4|KR4BCB6102,"43|한화솔루션 C 202601    34,000(  10)|3"
5,|BCB60102,5|KR4BCB6102,"50|한화솔루션 C 202601    37,000(  10)|3"
5,|BCB60102,6|KR4BCB6102,"68|한화솔루션 C 202601    35,000(  10)|3"
5,|BCB60102,7|KR4BCB6102,"76|한화솔루션 C 202601    30,000(  10)|3"
5,|BCB60102,8|KR4BCB6102,"84|한화솔루션 C 202601    32,000(  10)|3"
5,|BCB60102,9|KR4BCB6102,"92|한화솔루션 C 202601    33,000(  10)|3"
5,|BCB60103,0|KR4BCB6103,"00|한화솔루션 C 202601    28,000(  10)|3"
5,|BCB60103,1|KR4BCB6103,"18|한화솔루션 C 202601    31,000(  10)|3"
5,|BCB60103,2|KR4BCB6103,"26|한화솔루션 C 202601    26,000(  10)|2"
5,|BCB60103,3|KR4BCB6103,"34|한화솔루션 C 202601    29,000(  10)|3"
5,|BCB60103,4|KR4BCB6103,"42|한화솔루션 C 202601    24,000(  10)|2"
5,|BCB60103,5|KR4BCB6103,"59|한화솔루션 C 202601    27,000(  10)|1"
5,|BCB60103,6|KR4BCB6103,"67|한화솔루션 C 202601    22,000(  10)|2"
5,|BCB60103,7|KR4BCB6103,"75|한화솔루션 C 202601    25,000(  10)|2"
5,|BCB60103,9|KR4BCB6103,"91|한화솔루션 C 202601    23,000(  10)|2"
5,|BCB60202,4|KR4BCB6202,"42|한화솔루션 C 202602    34,000(  10)|3"
5,|BCB60202,7|KR4BCB6202,"75|한화솔루션 C 202602    30,000(  10)|3"
5,|BCB60202,8|KR4BCB6202,"83|한화솔루션 C 202602    32,000(  10)|3"
5,|BCB60202,9|KR4BCB6202,"91|한화솔루션 C 202602    33,000(  10)|3"
5,|BCB60203,0|KR4BCB6203,"09|한화솔루션 C 202602    28,000(  10)|3"
5,|BCB60203,1|KR4BCB6203,"17|한화솔루션 C 202602    31,000(  10)|3"
5,|BCB60203,2|KR4BCB6203,"25|한화솔루션 C 202602    26,000(  10)|2"
5,|BCB60203,3|KR4BCB6203,"33|한화솔루션 C 202602    29,000(  10)|3"
5,|BCB60203,4|KR4BCB6203,"41|한화솔루션 C 202602    24,000(  10)|2"
5,|BCB60203,5|KR4BCB6203,"58|한화솔루션 C 202602    27,000(  10)|1"
5,|BCB60203,7|KR4BCB6203,"74|한화솔루션 C 202602    25,000(  10)|2"
5,|BCB60203,9|KR4BCB6203,"90|한화솔루션 C 202602    23,000(  10)|2"
5,|BCB60300,1|KR4BCB6300,"19|한화솔루션 C 202603    48,000(  10)|3"
5,|BCB60300,4|KR4BCB6300,"43|한화솔루션 C 202603    52,000(  10)|3"
5,|BCB60301,0|KR4BCB6301,"00|한화솔루션 C 202603    44,000(  10)|3"
5,|BCB60301,7|KR4BCB6301,"75|한화솔루션 C 202603    40,000(  10)|3"
5,|BCB60302,2|KR4BCB6302,"25|한화솔루션 C 202603    36,000(  10)|3"
5,|BCB60302,8|KR4BCB6302,"82|한화솔루션 C 202603    32,000(  10)|3"
5,|BCB60303,0|KR4BCB6303,"08|한화솔루션 C 202603    28,000(  10)|1"
5,|BCB60303,4|KR4BCB6303,"40|한화솔루션 C 202603    24,000(  10)|2"
5,|BCB60303,8|KR4BCB6303,"81|한화솔루션 C 202603    20,000(  10)|2"
5,|BCB60304,2|KR4BCB6304,"23|한화솔루션 C 202603    18,000(  10)|2"
5,|BCB60304,5|KR4BCB6304,"56|한화솔루션 C 202603    16,000(  10)|2"
5,|BCB60305,2|KR4BCB6305,"22|한화솔루션 C 202603    14,000(  10)|2"
5,|BCB60600,1|KR4BCB6600,"16|한화솔루션 C 202606    48,000(  10)|3"
5,|BCB60600,4|KR4BCB6600,"40|한화솔루션 C 202606    52,000(  10)|3"
5,|BCB60601,0|KR4BCB6601,"07|한화솔루션 C 202606    44,000(  10)|3"
5,|BCB60601,7|KR4BCB6601,"72|한화솔루션 C 202606    40,000(  10)|3"
5,|BCB60602,2|KR4BCB6602,"22|한화솔루션 C 202606    36,000(  10)|3"
5,|BCB60602,8|KR4BCB6602,"89|한화솔루션 C 202606    32,000(  10)|3"
5,|BCB60603,0|KR4BCB6603,"05|한화솔루션 C 202606    28,000(  10)|1"
5,|BCB60603,4|KR4BCB6603,"47|한화솔루션 C 202606    24,000(  10)|2"
5,|BCB60902,2|KR4BCB6902,"29|한화솔루션 C 202609    36,000(  10)|3"
5,|BCB60902,8|KR4BCB6902,"86|한화솔루션 C 202609    32,000(  10)|3"
5,|BCB60903,0|KR4BCB6903,"02|한화솔루션 C 202609    28,000(  10)|1"
5,|BCB60903,4|KR4BCB6903,"44|한화솔루션 C 202609    24,000(  10)|2"
5,|BCF60103,7|KR4BCF6103,"71|카카오     C 202601    52,000(  10)|2"
5,|BCF60103,9|KR4BCF6103,"97|카카오     C 202601    56,000(  10)|2"
5,|BCF60104,1|KR4BCF6104,"13|카카오     C 202601    60,000(  10)|3"
5,|BCF60104,3|KR4BCF6104,"39|카카오     C 202601    64,000(  10)|3"
5,|BCF60104,6|KR4BCF6104,"62|카카오     C 202601    68,000(  10)|3"
5,|BCF60104,7|KR4BCF6104,"70|카카오     C 202601    72,000(  10)|3"
5,|BCF60104,9|KR4BCF6104,"96|카카오     C 202601    76,000(  10)|3"
5,|BCF60109,2|KR4BCF6109,"26|카카오     C 202601    78,000(  10)|3"
5,|BCF60109,3|KR4BCF6109,"34|카카오     C 202601    74,000(  10)|3"
5,|BCF60109,4|KR4BCF6109,"42|카카오     C 202601    70,000(  10)|3"
5,|BCF60109,5|KR4BCF6109,"59|카카오     C 202601    66,000(  10)|3"
5,|BCF60109,6|KR4BCF6109,"67|카카오     C 202601    62,000(  10)|3"
5,|BCF60109,7|KR4BCF6109,"75|카카오     C 202601    58,000(  10)|1"
5,|BCF60109,8|KR4BCF6109,"83|카카오     C 202601    50,000(  10)|2"
5,|BCF60109,9|KR4BCF6109,"91|카카오     C 202601    54,000(  10)|2"
5,|BCF60110,0|KR4BCF6110,"07|카카오     C 202601    49,000(  10)|2"
5,|BCF60203,7|KR4BCF6203,"70|카카오     C 202602    52,000(  10)|2"
5,|BCF60203,9|KR4BCF6203,"96|카카오     C 202602    56,000(  10)|2"
5,|BCF60204,1|KR4BCF6204,"12|카카오     C 202602    60,000(  10)|3"
5,|BCF60204,3|KR4BCF6204,"38|카카오     C 202602    64,000(  10)|3"
5,|BCF60204,6|KR4BCF6204,"61|카카오     C 202602    68,000(  10)|3"
5,|BCF60204,7|KR4BCF6204,"79|카카오     C 202602    72,000(  10)|3"
5,|BCF60209,3|KR4BCF6209,"33|카카오     C 202602    74,000(  10)|3"
5,|BCF60209,4|KR4BCF6209,"41|카카오     C 202602    70,000(  10)|3"
5,|BCF60209,5|KR4BCF6209,"58|카카오     C 202602    66,000(  10)|3"
5,|BCF60209,6|KR4BCF6209,"66|카카오     C 202602    62,000(  10)|3"
5,|BCF60209,7|KR4BCF6209,"74|카카오     C 202602    58,000(  10)|1"
5,|BCF60209,8|KR4BCF6209,"82|카카오     C 202602    50,000(  10)|2"
5,|BCF60209,9|KR4BCF6209,"90|카카오     C 202602    54,000(  10)|2"
5,|BCF60210,0|KR4BCF6210,"06|카카오     C 202602    49,000(  10)|2"
5,|BCF60302,6|KR4BCF6302,"62|카카오     C 202603    40,000(  10)|2"
5,|BCF60303,3|KR4BCF6303,"38|카카오     C 202603    44,000(  10)|2"
5,|BCF60303,5|KR4BCF6303,"53|카카오     C 202603    48,000(  10)|2"
5,|BCF60303,7|KR4BCF6303,"79|카카오     C 202603    52,000(  10)|2"
5,|BCF60304,1|KR4BCF6304,"11|카카오     C 202603    60,000(  10)|1"
5,|BCF60304,6|KR4BCF6304,"60|카카오     C 202603    68,000(  10)|3"
5,|BCF60304,9|KR4BCF6304,"94|카카오     C 202603    76,000(  10)|3"
5,|BCF60305,4|KR4BCF6305,"44|카카오     C 202603    84,000(  10)|3"
5,|BCF60310,7|KR4BCF6310,"70|카카오     C 202603    36,000(  10)|2"
5,|BCF60311,1|KR4BCF6311,"12|카카오     C 202603    32,000(  10)|2"
5,|BCF60602,6|KR4BCF6602,"69|카카오     C 202606    40,000(  10)|2"
5,|BCF60603,3|KR4BCF6603,"35|카카오     C 202606    44,000(  10)|2"
5,|BCF60603,5|KR4BCF6603,"50|카카오     C 202606    48,000(  10)|2"
5,|BCF60603,7|KR4BCF6603,"76|카카오     C 202606    52,000(  10)|2"
5,|BCF60604,1|KR4BCF6604,"18|카카오     C 202606    60,000(  10)|1"
5,|BCF60604,6|KR4BCF6604,"67|카카오     C 202606    68,000(  10)|3"
5,|BCF60604,9|KR4BCF6604,"91|카카오     C 202606    76,000(  10)|3"
5,|BCF60605,4|KR4BCF6605,"41|카카오     C 202606    84,000(  10)|3"
5,|BCF60903,5|KR4BCF6903,"57|카카오     C 202609    48,000(  10)|2"
5,|BCF60903,7|KR4BCF6903,"73|카카오     C 202609    52,000(  10)|2"
5,|BCF60904,1|KR4BCF6904,"15|카카오     C 202609    60,000(  10)|1"
5,|BCF60904,6|KR4BCF6904,"64|카카오     C 202609    68,000(  10)|3"
5,|BCF60904,9|KR4BCF6904,"98|카카오     C 202609    76,000(  10)|3"
5,|BCN60100,1|KR4BCN6100,"17|포스코DX   C 202601    33,000(  10)|3"
5,|BCN60100,2|KR4BCN6100,"25|포스코DX   C 202601    34,000(  10)|3"
5,|BCN60100,3|KR4BCN6100,"33|포스코DX   C 202601    35,000(  10)|3"
5,|BCN60101,9|KR4BCN6101,"99|포스코DX   C 202601    32,000(  10)|3"
5,|BCN60102,0|KR4BCN6102,"07|포스코DX   C 202601    31,000(  10)|3"
5,|BCN60102,1|KR4BCN6102,"15|포스코DX   C 202601    30,000(  10)|3"
5,|BCN60102,2|KR4BCN6102,"23|포스코DX   C 202601    29,000(  10)|3"
5,|BCN60102,3|KR4BCN6102,"31|포스코DX   C 202601    28,000(  10)|3"
5,|BCN60102,4|KR4BCN6102,"49|포스코DX   C 202601    27,000(  10)|3"
5,|BCN60102,5|KR4BCN6102,"56|포스코DX   C 202601    25,000(  10)|3"
5,|BCN60102,6|KR4BCN6102,"64|포스코DX   C 202601    26,000(  10)|3"
5,|BCN60102,7|KR4BCN6102,"72|포스코DX   C 202601    24,000(  10)|1"
5,|BCN60102,8|KR4BCN6102,"80|포스코DX   C 202601    21,000(  10)|2"
5,|BCN60102,9|KR4BCN6102,"98|포스코DX   C 202601    22,000(  10)|2"
5,|BCN60103,0|KR4BCN6103,"06|포스코DX   C 202601    23,000(  10)|2"
5,|BCN60103,1|KR4BCN6103,"14|포스코DX   C 202601    20,000(  10)|2"
5,|BCN60103,2|KR4BCN6103,"22|포스코DX   C 202601    19,500(  10)|2"
5,|BCN60103,3|KR4BCN6103,"30|포스코DX   C 202601    18,000(  10)|2"
5,|BCN60103,4|KR4BCN6103,"48|포스코DX   C 202601    18,500(  10)|2"
5,|BCN60103,5|KR4BCN6103,"55|포스코DX   C 202601    19,000(  10)|2"
5,|BCN60103,8|KR4BCN6103,"89|포스코DX   C 202601    17,500(  10)|2"
5,|BCN60201,9|KR4BCN6201,"98|포스코DX   C 202602    32,000(  10)|3"
5,|BCN60202,0|KR4BCN6202,"06|포스코DX   C 202602    31,000(  10)|3"
5,|BCN60202,1|KR4BCN6202,"14|포스코DX   C 202602    30,000(  10)|3"
5,|BCN60202,2|KR4BCN6202,"22|포스코DX   C 202602    29,000(  10)|3"
5,|BCN60202,3|KR4BCN6202,"30|포스코DX   C 202602    28,000(  10)|3"
5,|BCN60202,4|KR4BCN6202,"48|포스코DX   C 202602    27,000(  10)|3"
5,|BCN60202,5|KR4BCN6202,"55|포스코DX   C 202602    25,000(  10)|3"
5,|BCN60202,6|KR4BCN6202,"63|포스코DX   C 202602    26,000(  10)|3"
5,|BCN60202,7|KR4BCN6202,"71|포스코DX   C 202602    24,000(  10)|1"
5,|BCN60202,8|KR4BCN6202,"89|포스코DX   C 202602    21,000(  10)|2"
5,|BCN60202,9|KR4BCN6202,"97|포스코DX   C 202602    22,000(  10)|2"
5,|BCN60203,0|KR4BCN6203,"05|포스코DX   C 202602    23,000(  10)|2"
5,|BCN60203,1|KR4BCN6203,"13|포스코DX   C 202602    20,000(  10)|2"
5,|BCN60301,9|KR4BCN6301,"97|포스코DX   C 202603    32,000(  10)|3"
5,|BCN60302,3|KR4BCN6302,"39|포스코DX   C 202603    28,000(  10)|3"
5,|BCN60302,7|KR4BCN6302,"70|포스코DX   C 202603    24,000(  10)|1"
5,|BCN60303,1|KR4BCN6303,"12|포스코DX   C 202603    20,000(  10)|2"
5,|BCN60303,3|KR4BCN6303,"38|포스코DX   C 202603    18,000(  10)|2"
5,|BCN60303,9|KR4BCN6303,"95|포스코DX   C 202603    16,000(  10)|2"
5,|BCN60601,9|KR4BCN6601,"94|포스코DX   C 202606    32,000(  10)|3"
5,|BCN60602,3|KR4BCN6602,"36|포스코DX   C 202606    28,000(  10)|3"
5,|BCN60602,7|KR4BCN6602,"77|포스코DX   C 202606    24,000(  10)|1"
5,|BCN60603,1|KR4BCN6603,"19|포스코DX   C 202606    20,000(  10)|2"
5,|BCN60603,3|KR4BCN6603,"35|포스코DX   C 202606    18,000(  10)|2"
5,|BCN60901,9|KR4BCN6901,"91|포스코DX   C 202609    32,000(  10)|3"
5,|BCN60902,3|KR4BCN6902,"33|포스코DX   C 202609    28,000(  10)|3"
5,|BCN60902,7|KR4BCN6902,"74|포스코DX   C 202609    24,000(  10)|1"
5,|BCN60903,1|KR4BCN6903,"16|포스코DX   C 202609    20,000(  10)|2"
5,|BCN60903,3|KR4BCN6903,"32|포스코DX   C 202609    18,000(  10)|2"
5,|BCP60123,4|KR4BCP6123,"42|셀트리온   C 202601   150,000(  10)|2"
5,|BCP60123,5|KR4BCP6123,"59|셀트리온   C 202601   155,000(  10)|2"
